epoch 0,  actor_loss: 257.4099,  critic_loss: 55.3905, cost_time: 39.4169, best_solution: 0,od: 6.4475, eqity: 6.3240,rad: 17.1025
epoch 148,  actor_loss: 47.8325,  critic_loss: 39.6475, cost_time: 2.1482, best_solution: [18.3806209564209],od: 11.8554, eqity: 9.8271,rad: 21.0682
epoch 149,  actor_loss: 211.1474,  critic_loss: 54.9224, cost_time: 47.0211, best_solution: [18.3806209564209],od: 22.0384, eqity: 14.4521,rad: 34.1062
epoch 150,  actor_loss: 77.6449,  critic_loss: 40.3232, cost_time: 46.5747, best_solution: [18.3806209564209],od: 16.3229, eqity: 10.7800,rad: 30.3189
epoch 151,  actor_loss: 93.6825,  critic_loss: 39.0924, cost_time: 52.1633, best_solution: [18.3806209564209],od: 19.5687, eqity: 12.6495,rad: 34.8270
epoch 152,  actor_loss: -45.3978,  critic_loss: 41.3881, cost_time: 45.8438, best_solution: [18.3806209564209],od: 13.7783, eqity: 8.5609,rad: 26.2644
epoch 153,  actor_loss: 56.5009,  critic_loss: 44.7994, cost_time: 49.2006, best_solution: [18.3806209564209],od: 14.4967, eqity: 12.1382,rad: 27.2476
epoch 154,  actor_loss: 135.5551,  critic_loss: 38.3461, cost_time: 53.2580, best_solution: [18.3806209564209],od: 21.9650, eqity: 15.5537,rad: 32.7934
epoch 155,  actor_loss: 142.5702,  critic_loss: 26.6825, cost_time: 32.5144, best_solution: [18.3806209564209],od: 24.0347, eqity: 16.6769,rad: 27.9357
24.034657184034586 16.67692619562149 27.935652256011963
epoch 156,  actor_loss: 137.2803,  critic_loss: 30.7684, cost_time: 12.2369, best_solution: [18.538570404052734],od: 24.9469, eqity: 17.3070,rad: 38.7839
24.946882881689817 17.307035326957703 38.783902406692505
